business_id,business_name,segment,main_category,sub_category,hybrid_score,img_url,business_url,address,city,state,latitude,longitude
04WeiTVNEnhMa4Ty5bpfZA,Papi's Food Market,Hidden Gems,Restaurants & Food,Food,3.191980664391603,https://s3-media3.fl.yelpcdn.com/bphoto/cMWKEgjkV4NGmKUZz7ud-Q/o.jpg,https://www.yelp.com/biz/papis-food-market-tampa?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,5502 N Armenia Ave,Tampa,FL,27.9970578,-82.4847728
6vWKezveJpsWgjl5Cd3l-g,Pal Campo Restaurant Tampa,Star Diners,Other,Other,3.168415765235612,https://s3-media2.fl.yelpcdn.com/bphoto/E1apASw2Tokt0sjHTDLahQ/o.jpg,https://www.yelp.com/biz/pal-campo-restaurant-tampa-tampa?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,9218 Anderson Rd,Tampa,FL,28.0316861848,-82.5410863711
y0VRvppXbL66FuG7ygCyoQ,El Oso Blanco Super Market,Local Legends,Other,Other,3.13609613432964,https://s3-media2.fl.yelpcdn.com/bphoto/SvFbVIFzn1UM9N8fwVtAOQ/o.jpg,https://www.yelp.com/biz/el-oso-blanco-super-market-tampa?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,"3611 W Hillsborough Ave, Ste 226",Tampa,FL,27.9973672668,-82.5019357436
bbL7sLg9gR3_08LZOriyTA,Kitchen87,Star Diners,Other,Other,4.600159301031194,https://s3-media4.fl.yelpcdn.com/bphoto/HrruIU7Imh5p9P-KXgGapQ/o.jpg,https://www.yelp.com/biz/kitchen87-mount-holly?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,87 Washington St,Mount Holly,NJ,39.9923992,-74.7925179
sB45WFgysT617bKWP_WJwA,Budweiser Brewery Experience,Star Diners,Other,Other,4.514605315919081,https://s3-media4.fl.yelpcdn.com/bphoto/cAMq_99U3uhTHmZ15Ck-kA/o.jpg,https://www.yelp.com/biz/budweiser-brewery-experience-saint-louis-2?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,1200 Lynch St,Saint Louis,MO,38.6001971,-90.2135377
1PGF-zUnu2uxHqRWo06k7Q,Toscano Ristorante,Star Diners,Other,Other,4.398137054245629,https://s3-media2.fl.yelpcdn.com/bphoto/L6mTzFdj4A4JG25J4dRlbg/o.jpg,https://www.yelp.com/biz/toscano-ristorante-bordentown?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,136 Farnsworth Ave,Bordentown,NJ,40.1474438,-74.7131652
KGi0xWoGhWQXKZwUcoG6Mg,Scotto’s Pizza,Star Diners,Other,Other,4.3626242859466124,https://s3-media1.fl.yelpcdn.com/bphoto/M2lD6zGXF68htGXpz7hKhA/o.jpg,https://www.yelp.com/biz/scotto-s-pizza-marlton-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,230 N Maple Ave,Marlton,NJ,39.91469,-74.926317
ktpBy4vHtMHwyfmghs1juA,Ace Hardware,Star Diners,Other,Other,4.29825339273174,https://s3-media2.fl.yelpcdn.com/bphoto/7_ClgGXPFf_CrS1DLDOfug/o.jpg,https://www.yelp.com/biz/ace-hardware-tucson-15?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,6959 E 22Nd St,Tucson,AZ,32.2071848,-110.8430915
Z1oLGCFvhLpJ8jl4CazlTQ,Double Nickel Brewing Company,Star Diners,Other,Other,4.279828020544084,https://s3-media2.fl.yelpcdn.com/bphoto/alUzIUXpCpnM6qZoOFIPZw/o.jpg,https://www.yelp.com/biz/double-nickel-brewing-company-pennsauken?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,1585 Rt 73,Pennsauken,NJ,39.9846697,-75.0204985
c_4c5rJECZSfNgFj7frwHQ,Tampa International Airport,Star Diners,Retail & Shopping,Shopping,4.26384995705409,https://s3-media2.fl.yelpcdn.com/bphoto/e7LvokVwUr35O9SrqZHbGQ/o.jpg,https://www.yelp.com/biz/tampa-international-airport-tampa-11?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,4100 George J Bean Pkwy,Tampa,FL,27.980774,-82.534718
q2gRx1K1mbk6zHV4ZOCChQ,Eleven Eleven Mississippi,Star Diners,Other,Other,4.244217292910404,https://s3-media3.fl.yelpcdn.com/bphoto/MQjnvdekXBwZoKWT1lf0EQ/o.jpg,https://www.yelp.com/biz/eleven-eleven-mississippi-saint-louis-3?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,1111 Mississippi Ave,Saint Louis,MO,38.6196041687,-90.2129194075
Zx7n8mdt8OzLRXVzolXNhQ,Milk and Honey Nashville,Star Diners,Restaurants & Food,Coffee,4.17229548221373,https://s3-media2.fl.yelpcdn.com/bphoto/Zi4N7uFcfD9dbO1C-ZbTEQ/o.jpg,https://www.yelp.com/biz/milk-and-honey-nashville?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,214 11th Ave S,Nashville,TN,36.1547024,-86.7845414
u7uFQCoHFtBKCtbWUm6yZw,Emeril's ,Star Diners,Other,Other,4.161930157591908,https://s3-media2.fl.yelpcdn.com/bphoto/vHfIpq1cYEutLuqKwVFIzg/o.jpg,https://www.yelp.com/biz/emerils-new-orleans?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,800 Tchoupitoulas St,New Orleans,LA,29.9447869,-90.0673771
gQYUyfiX0q0uTnueAyeqLA,The Gateway Arch,Star Diners,Other,Other,4.143787426120827,https://s3-media2.fl.yelpcdn.com/bphoto/zFsTJXqpoJpfnPzxBgCv4w/o.jpg,https://www.yelp.com/biz/gateway-arch-saint-louis-4?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,11 N 4th St,Saint Louis,MO,38.6256744,-90.1892739
23qa5SsahSsVhqAVmX6aow,Vault Brewing,Star Diners,Other,Other,4.123008128139094,https://s3-media4.fl.yelpcdn.com/bphoto/verFOusnDbHWRFtN09yzSg/o.jpg,https://www.yelp.com/biz/vault-brewing-yardley?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,10 S Main St,Yardley,PA,40.2423665,-74.8385061
UnQriKTiNsYnyPE3Rt8lTQ,Tableau,Star Diners,Restaurants & Food,Food,4.111881815564047,https://s3-media1.fl.yelpcdn.com/bphoto/o1vb27Hc4f6ZAVt6QdSjSw/o.jpg,https://www.yelp.com/biz/tableau-new-orleans?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,616 St Peter St,New Orleans,LA,29.957464,-90.064198
k-tHn9uxgWdq1ROHqwc-lw,Shells Seafood  - St Pete Beach,Star Diners,Other,Other,4.517947390557421,https://s3-media1.fl.yelpcdn.com/bphoto/_K2gZJMVUS2McJg5A2LE7g/o.jpg,https://www.yelp.com/biz/shells-seafood-st-pete-beach?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,7081 Gulf Blvd,St. Pete Beach,FL,27.739489,-82.749481
38nwm38VsT5ABneQE-elxg,Jay's Steak & Hoagie Joint,Star Diners,Other,Other,4.274008743240939,https://s3-media2.fl.yelpcdn.com/bphoto/-ud_1B6WeA9rKFujdmEwsw/o.jpg,https://www.yelp.com/biz/jays-steak-and-hoagie-joint-langhorne-3?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,1205 Highland Ave,LANGHORNE,PA,40.1590288,-74.9330021
y3LlrItb8nrzMYYiqQee3g,Ashburner Inn,Star Diners,Other,Other,3.923540300176637,https://s3-media2.fl.yelpcdn.com/bphoto/GBp5RVyNFLithbQAN-yUFg/o.jpg,https://www.yelp.com/biz/ashburner-inn-philadelphia?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,8400 Torresdale Ave,Philadelphia,PA,40.040715,-75.015473
lU3MLkKLUNpuHUblXx3dnA,Johnny G's Famous Pizzas & Tomato Pies,Must-Try Spots,Other,Other,3.8260427443786367,https://s3-media3.fl.yelpcdn.com/bphoto/5APxrnNA1O-CVIjolAY8Ng/o.jpg,https://www.yelp.com/biz/johnny-gs-famous-pizzas-and-tomato-pies-southampton?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,808 2nd  Street Pike,Southampton,PA,40.1766198756,-75.0425287
QK9s-Chx69_U-M2gsPb3Gw,59 Almshouse,Must-Try Spots,Other,Other,3.671499037647073,https://s3-media2.fl.yelpcdn.com/bphoto/F4Lmye33IliN0_h3Mbu2mA/o.jpg,https://www.yelp.com/biz/59-almshouse-richboro?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,59 Almshouse Rd,Richboro,PA,40.216315,-75.0127164
5f7-8ijCfpxwDg_q0Jfinw,Johnny Apples Restaurant & Bar,Must-Try Spots,Other,Other,3.315697918704906,https://s3-media2.fl.yelpcdn.com/bphoto/wOir4pL-TLjvKeKdZYnAOg/o.jpg,https://www.yelp.com/biz/johnny-apples-restaurant-and-bar-holland?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,184 Buck Rd,Holland,PA,40.1725888485,-74.9878109246
LozA3u1TmiNFJTwwtDEMjA,The Creperie,Must-Try Spots,Restaurants & Food,Food,4.554342870408324,https://s3-media1.fl.yelpcdn.com/bphoto/6CJ8lV0_QF0TPZ8QxtuwDg/o.jpg,https://www.yelp.com/biz/the-creperie-philadelphia?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,1291 W Norris St,Philadelphia,PA,39.9829159318,-75.1543985905
K4tlO5WBspgViX_jox074Q,La Baguette Magique,Star Diners,Other,Other,4.346140608684896,https://s3-media3.fl.yelpcdn.com/bphoto/GFvUIipWN-UQZpwfNRRaRQ/o.jpg,https://www.yelp.com/biz/la-baguette-magique-west-chester?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,202 W Market St,West Chester,PA,39.9582119,-75.6070959
9Kc8kccL0kkAyReycrr4EA,El Rey de Oros,Must-Try Spots,Other,Other,4.331241416392774,https://s3-media1.fl.yelpcdn.com/bphoto/iyj14gcUGfOUl9nZejKb_A/o.jpg,https://www.yelp.com/biz/el-rey-de-oros-hatboro-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,112 W Moreland Ave,Hatboro,PA,40.1839881872,-75.116294073
75QEzGOeH7T0WmVBtmZNuQ,Pallante's Italian Deli,Local Legends,Other,Other,4.222085241469841,https://s3-media2.fl.yelpcdn.com/bphoto/cJ05mTYzZoi-UWwhsPmOzA/o.jpg,https://www.yelp.com/biz/pallantes-italian-deli-richboro?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,"130 Almshouse Rd, Ste 207",Richboro,PA,40.2156370771,-75.0157222706
eVI64EQymywsvMLmDLX04w,Pasta Fazool,Must-Try Spots,Other,Other,3.973359314760797,https://s3-media2.fl.yelpcdn.com/bphoto/oDxk__pabFu0OtFF9ZT69Q/o.jpg,https://www.yelp.com/biz/pasta-fazool-hatboro?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,804 S York Rd,Hatboro,PA,40.1636998344,-75.1119185574
YHvJyyklyzsQhCnbJu7pFA,Nino's Pizzarama - Willow Grove,Must-Try Spots,Other,Other,3.9646207880667097,https://s3-media1.fl.yelpcdn.com/bphoto/VEr7YzVpzRUTDrlw0zBxmw/o.jpg,https://www.yelp.com/biz/ninos-pizzarama-willow-grove-willow-grove?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,2819 Easton Rd,Willow Grove,PA,40.1716084,-75.1273333
kfW3-LmZlKrXq3RndVXxdg,Pho Ben City,Must-Try Spots,Other,Other,3.916833409062205,https://s3-media1.fl.yelpcdn.com/bphoto/iZhuXChknuYYXKFx-6cBqQ/o.jpg,https://www.yelp.com/biz/pho-ben-city-abington?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,1844 Old York Rd,Abington,PA,40.1367279315,-75.1142700389
21g5MH9kPJGrK9le8dptOQ,Richie's Bar & Grill,Must-Try Spots,Other,Other,3.84051660346707,https://s3-media2.fl.yelpcdn.com/bphoto/ygqPBCtW3FXwz09cwiA_rg/o.jpg,https://www.yelp.com/biz/richies-bar-and-grill-hatboro?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,323 W County Line Rd,Hatboro,PA,40.1994419,-75.1200239
QVqLR6SJZP9DyeYVR9esUg,Pho and More,Star Diners,Other,Other,3.738930058341563,https://s3-media3.fl.yelpcdn.com/bphoto/Yncl5RF520QFBHn8J--Qag/o.jpg,https://www.yelp.com/biz/pho-and-more-north-wales?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,1200 Welsh Rd,North Wales,PA,40.228993,-75.258597
ozCkVIIAhNldop4MMnLYtQ,Giuseppe's Pizza & Family Restaurant,Star Diners,Other,Other,3.432237436177472,https://s3-media4.fl.yelpcdn.com/bphoto/uYfJq84G-56UEaSbQ9u6Gw/o.jpg,https://www.yelp.com/biz/giuseppes-pizza-and-family-restaurant-willow-grove?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,1200 York Rd,Willow Grove,PA,40.1603319,-75.112214
nXx6nOAqC0DqVCUObuUsMA,Lee's Hoagie House,Star Diners,Other,Other,3.192967076226156,https://s3-media4.fl.yelpcdn.com/bphoto/FcuK6mgX4hPw0OoTn9e5jA/o.jpg,https://www.yelp.com/biz/lees-hoagie-house-abington?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,1656 Old York Rd,Abington,PA,40.1312893,-75.1164318
puGcZz5LWtXc0bzvfQHoxw,Abington Health Center - Blue Bell,Slow Burners,Health & Wellness,Health,3.038277235324262,https://s3-media1.fl.yelpcdn.com/bphoto/R55GmmKy0FrFDszx4lb8dg/o.jpg,https://www.yelp.com/biz/abington-health-center-blue-bell-abington-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,721 Arbor Way,Abington,PA,40.140178,-75.285274
_7V_3b2dSSVIXqVMJwGmoQ,Golden Cuisine,Local Legends,Other,Other,2.82358236655371,https://s3-media3.fl.yelpcdn.com/bphoto/tfzoEwIr3_JVDtZyPRA8Hw/o.jpg,https://www.yelp.com/biz/golden-cuisine-philadelphia?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,679 N Broad St,Philadelphia,PA,39.9658337,-75.160398
n_RGE_Wn5L7phnlkQ919kQ,Dottie's Donuts,Star Diners,Other,Other,4.502060420958716,https://s3-media3.fl.yelpcdn.com/bphoto/wmTOQ7BX4r85hFnzPqLS5w/o.jpg,https://www.yelp.com/biz/dotties-donuts-philadelphia-5?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,509 S 6th St,Philadelphia,PA,39.9426655675,-75.1520184428
ETAxDtQbcCmy5ibQ5Y6Glg,Po Le Cucina,Star Diners,Other,Other,4.395209408749079,https://s3-media3.fl.yelpcdn.com/bphoto/NshEIVt2jCOKICbon_rRbQ/o.jpg,https://www.yelp.com/biz/po-le-cucina-spring-house-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,805 N Bethlehem Pike,Spring House,PA,40.1786925572,-75.2263576759
e64AwwaK8zwczBLgHYZU0Q,"Old School Burgers, Dogs & Shakes",Star Diners,Restaurants & Food,Fast Food,4.343652974775873,https://s3-media2.fl.yelpcdn.com/bphoto/isc6zldGmftbPHwOCLjF6g/o.jpg,https://www.yelp.com/biz/old-school-burgers-willow-grove?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,1135 York Rd,Willow Grove,PA,40.1595321473,-75.1117199813
nHAm0YnNB8-I35dP9xDACg,Ferry Market,Star Diners,Restaurants & Food,Food,4.333728106426985,https://s3-media1.fl.yelpcdn.com/bphoto/ADwf0GduL46uHLUH8bD4FA/o.jpg,https://www.yelp.com/biz/ferry-market-new-hope?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,32 S Main St,New Hope,PA,40.3636212107,-74.9508376792
TIoiB8PYw4GjAqDiP-iJKg,Cross Culture,Star Diners,Other,Other,3.9316735494187984,https://s3-media3.fl.yelpcdn.com/bphoto/Lyrb8UBkbMdRHF9AFDAk3Q/o.jpg,https://www.yelp.com/biz/cross-culture-doylestown?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,64 W State St,Doylestown,PA,40.3090783,-75.1319856
jGgUfiMg0_a6ehbz_ucDkQ,Viet Thai Cuisine,Star Diners,Other,Other,3.887803004338634,https://s3-media3.fl.yelpcdn.com/bphoto/htMXmJ6UbycTdESKYvyh8g/o.jpg,https://www.yelp.com/biz/pho-viet-thai-horsham?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,160 Easton Rd,Horsham,PA,40.1730689,-75.1275841
5kXqNRNpxm4vP_awcidPDA,Red Lion Diner,Star Diners,Other,Other,3.5488008290502666,https://s3-media2.fl.yelpcdn.com/bphoto/4JZ8_JcTw2gk_fxeWbK_Ww/o.jpg,https://www.yelp.com/biz/red-lion-diner-horsham?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,1520 Easton Rd,Horsham,PA,40.210859,-75.1390778
pdDe4r8QinXRlaSy5k0RZQ,Domenic Graziano Flowers,Hidden Gems,Other,Other,3.2246116257561903,https://s3-media3.fl.yelpcdn.com/bphoto/9rTfCeMmup5XHwepi_2fiA/o.jpg,https://www.yelp.com/biz/domenic-graziano-flowers-southampton?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,"60 James Way, Ste 3",Southampton,PA,40.1648451,-75.05865059999999
VgkRK_mHhy15M3bZk0isTw,Target,Star Diners,Restaurants & Food,Food,2.946295291419057,https://s3-media1.fl.yelpcdn.com/bphoto/krtvdA71IOxCz_KYsMRkNQ/o.jpg,https://www.yelp.com/biz/target-warrington?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,401 Easton Rd,Warrington,PA,40.224163,-75.137097
MQXOzhLEF-SV4azYDlOLeg,Red Lobster,Must-Try Spots,Other,Other,2.766155936536057,https://s3-media2.fl.yelpcdn.com/bphoto/D2QBmj3tngjLhGBmZ1Wclg/o.jpg,https://www.yelp.com/biz/red-lobster-lansdale?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,640 Cowpath Rd,Lansdale,PA,40.247645,-75.245023
9lleZz_RSjUTeZIJ--OMFA,Panera Bread,Must-Try Spots,Other,Other,2.596281563973424,https://s3-media4.fl.yelpcdn.com/bphoto/RnNrprkFlYSTcGu_FdClsg/o.jpg,https://www.yelp.com/biz/panera-bread-warrington?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,1521 Main St,Warrington,PA,40.231195,-75.136214
i5qOEr22YQu8-VMeHTc99A,Bucks County VETS,On the Rise,Other,Other,2.156145009679552,https://s3-media1.fl.yelpcdn.com/bphoto/DaGD2uPIiRojENfduR_uQQ/o.jpg,https://www.yelp.com/biz/bucks-county-vets-warrington-3?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,978 Easton Rd,Warrington,PA,40.2430864,-75.1368886
0o8k654DD4h8ywBOXP1GRA,El Purepecha,Star Diners,Other,Other,4.540240068211075,https://s3-media3.fl.yelpcdn.com/bphoto/DC7X50fH5HvnDf9SZtRUnw/o.jpg,https://www.yelp.com/biz/el-purepecha-philadelphia?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,315 N 12th St,Philadelphia,PA,39.9581334616,-75.158424899
psHOvsLAyxcUjJf3muprQQ,Sweet T's Bakeshop,Must-Try Spots,Restaurants & Food,Food,4.482504932332018,https://s3-media2.fl.yelpcdn.com/bphoto/wX8ldv5DE3dyqFGSErus7g/o.jpg,https://www.yelp.com/biz/sweet-ts-bakeshop-haddonfield?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,14 Kings Ct,Haddonfield,NJ,39.897286,-75.032148
vP6BGF8IqbXlLQiDP5n6dA,Yokohama Japanese Restaurant,Star Diners,Other,Other,4.420345200508328,https://s3-media3.fl.yelpcdn.com/bphoto/q1Ko39flkc8nmKAQAItvZg/o.jpg,https://www.yelp.com/biz/yokohama-japanese-restaurant-maple-shade?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,300 S Lenola Rd,Maple Shade,NJ,39.947721,-74.972034
39qmzoLvI65BhqAplZi29Q,Manila Cafe & Asian Mart,Star Diners,Restaurants & Food,Food,4.367739174503722,https://s3-media1.fl.yelpcdn.com/bphoto/p7ZnQjobUp-GIJ1hx8hiOg/o.jpg,https://www.yelp.com/biz/manila-cafe-and-asian-mart-mount-laurel?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,"200 Larchmont Blvd, Ste 10",Mount Laurel,NJ,39.9527563,-74.8707239
p6diBHFqEXLb1m9MFt1j_w,Einstein's Oilery,Must-Try Spots,Other,Other,4.352830777584725,https://s3-media3.fl.yelpcdn.com/bphoto/jjJYB2jfMkpE3aKHHfueiw/o.jpg,https://www.yelp.com/biz/einsteins-oilery-garden-city?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,5601 N Glenwood St,Garden City,ID,43.6559291,-116.280153
VaO-VW3e1kARkU9bP1E7Fw,Felix's Restaurant & Oyster Bar,Star Diners,Other,Other,4.113791308203244,https://s3-media2.fl.yelpcdn.com/bphoto/B6DCtVG0FesvBr0j5FoWeA/o.jpg,https://www.yelp.com/biz/felixs-restaurant-and-oyster-bar-new-orleans?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,739 Iberville St,New Orleans,LA,29.9546804306,-90.0689453974
